ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Country,CustomerID
Rep73881,C21516,PR6208,248,1455,Cyprus,3781
Rep73882,C21516,PR6362,160,4650,Haiti,3782
Rep73883,C21516,PR6352,101,1140,New Zealand,3783
Rep73884,C21516,PR6365,255,11440,Morocco,3784
Rep73885,C21516,PR6365,105,1330,Thailand,3785
Rep73886,C21516,PR6365,164,5605,Nigeria,3786
Rep73887,C21516,PR6362,106,1245,Iceland,3787
Rep73888,C21516,PR6352,101,1140,Bahrain,3788
Rep73889,C21516,PR6365,105,1330,Switzerland,3789
Rep73890,C21516,PR6362,113,3860,Taiwan,3790
Rep73891,C21516,PR6365,105,1330,Costa Rica,3791
Rep73892,C21516,PR6359,383,3870,Sierra Leone,3792
Rep73893,C21516,PR6365,233,14060,South Africa,3793
Rep73894,C21516,PR6360,201,2085,Sao Tome and Principe,3794
Rep73895,C21516,PR6362,213,6315,Nauru,3795
Rep73896,C21516,PR6362,327,12525,Djibouti,3796
Rep73897,C21516,PR6362,113,1680,Honduras,3797
Rep73898,C21516,PR6625,102,2405,Netherlands,3798
Rep73899,C21516,PR6625,101,1555,Australia,3799
Rep73900,C21516,PR6352,101,1140,Bahrain,3800
Rep73901,C21516,PR6360,150,1565,Bahrain,3801
Rep73902,C21516,PR6357,200,1905,Bulgaria,3802
Rep73903,C21388,PR6208,116,1195,Swaziland,3803
Rep73904,C21388,PR6208,105,1180,Barbados,3804
Rep73905,C21388,PR6253,184,1675,Uganda,3805
Rep73906,C21388,PR6253,113,1425,Senegal,3806
Rep73907,C21388,PR6628,103,1215,Turkey,3807
Rep73908,C21795,PR6595,104,1585,France,3808
Rep73909,C21795,PR6227,377,1650,Tunisia ,3809
Rep73910,C21795,PR6615,104,1010,San Marino,3810
Rep73911,C21795,PR6253,138,3100,Monaco,3811
Rep73912,C21795,PR6596,105,1095,Australia,3812
Rep73913,C21795,PR6227,108,1050,Haiti,3813
Rep73914,C21795,PR6596,197,2840,Dominican Republic,3814
Rep73915,C21795,PR6210,138,1750,Namibia,3815
Rep73916,C21795,PR6227,103,1240,Burkina Faso,3816
Rep73917,C21795,PR6596,100,1050,Kosovo,3817
Rep73918,C21795,PR6596,119,5505,Grenada,3818
Rep73919,C21795,PR6227,104,1215,Rwanda,3819
Rep73920,C21795,PR6684,400,15600,Indonesia,3820
Rep73921,C21795,PR6229,109,1135,Tuvalu,3821
Rep73922,C21795,PR6596,107,1370,Zambia,3822
Rep73923,C21795,PR6596,108,2755,Sudan,3823
Rep73924,C21795,PR6596,103,1365,Latvia,3824
Rep73925,C21795,PR6596,107,1370,Mozambique,3825
Rep73926,C21795,PR6615,104,1010,East Timor,3826
Rep73927,C21795,PR6596,104,1310,Germany,3827
Rep73928,C21795,PR6595,104,1585,Egypt,3828
Rep73929,C21795,PR6596,104,1310,Belarus,3829
Rep73930,C21795,PR6615,110,1900,South Korea,3830
Rep73931,C21795,PR6596,197,2840,Burkina Faso,3831
Rep73932,C21795,PR6253,327,3990,The Gambia,3832
Rep73933,C21795,PR6253,733,9590,Mali,3833
Rep73934,C21795,PR6684,400,15600,Chad,3834
Rep73935,C21795,PR6596,515,4915,Somalia,3835
Rep73936,C21795,PR6596,515,4915,Belize,3836
Rep73937,C21795,PR6596,101,1195,Guinea,3837
Rep73938,C21795,PR6595,103,1295,Armenia,3838
Rep73939,C21795,PR6615,104,1010,Norway,3839
Rep73940,C21795,PR6249,105,1185,Brunei,3840
Rep73941,C21795,PR6595,103,1515,Dominica,3841
Rep73942,C21795,PR6238,544,5040,Jordan,3842
Rep73943,C21795,PR6596,108,2755,Cote d'Ivoire,3843
Rep73944,C21795,PR6595,103,1725,Slovakia,3844
Rep73945,C21795,PR6596,101,1510,Benin,3845
Rep73946,C21795,PR6227,377,1650,Nigeria,3846
Rep73947,C21795,PR6615,110,1900,Romania,3847
Rep73948,C21795,PR6596,104,1310,Lithuania,3848
Rep73949,C21795,PR6210,138,1750,Macedonia,3849
Rep73950,C21795,PR6596,105,2000,Nicaragua,3850
Rep73951,C21795,PR6615,110,1900,Malaysia,3851
Rep73952,C21795,PR6253,483,3740,Iran,3852
Rep73953,C21795,PR6595,103,1725,Somalia,3853
Rep73954,C21795,PR6596,106,1145,Papua New Guinea,3854
Rep73955,C21795,PR6596,107,1370,Palau,3855
Rep73956,C21795,PR6616,107,1085,Kuwait,3856
Rep73957,C21795,PR6595,103,1295,Mexico,3857
Rep73958,C21795,PR6253,733,9590,Albania,3858
Rep73959,C21795,PR6229,108,1205,Canada,3859
Rep73960,C21795,PR6595,103,1295,South Sudan,3860
Rep73961,C21795,PR6596,119,5505,Djibouti,3861
Rep73962,C21795,PR6596,108,2755,Fiji,3862
Rep73963,C21795,PR6595,103,1725,Kuwait,3863
Rep73964,C21795,PR6595,103,1515,Jamaica,3864
Rep73965,C21795,PR6595,104,1585,Oman,3865
Rep73966,C21795,PR6596,101,1110,Hungary,3866
Rep73967,C21795,PR6596,105,2000,Georgia,3867
Rep73968,C21795,PR6596,119,5505,Rwanda,3868
Rep73969,C21795,PR6595,103,1515,Liechtenstein,3869
Rep73970,C21795,PR6227,377,1650,Samoa ,3870
Rep73971,C21795,PR6238,544,5040,Luxembourg,3871
Rep73972,C21795,PR6227,108,1050,Marshall Islands,3872
Rep73973,C21795,PR6227,108,1050,Cameroon,3873
Rep73974,C21795,PR6210,138,1750,Egypt,3874
Rep73975,C21795,PR6238,544,5040,Kenya,3875
Rep73976,C21795,PR6596,101,1120,Czech Republic,3876
Rep73977,C21795,PR6596,197,2840,Slovakia,3877
Rep73978,C21795,PR6227,104,1215,France,3878
Rep73979,C21795,PR6596,133,2275,Sierra Leone,3879
Rep73980,C21795,PR6596,105,2000,Liechtenstein,3880
Rep73981,C21795,PR6596,106,1235,Libya,3881
Rep73982,C22202,PR6350,208,2385,Australia,3882
Rep73983,C22202,PR6211,671,4025,Malaysia,3883
Rep73984,C22202,PR6282,3713,14280,Cuba,3884
Rep73985,C22202,PR6351,453,5475,Tunisia ,3885
Rep73986,C22202,PR6282,6487,19085,Belgium,3886
Rep73987,C22202,PR6282,3580,11775,Mali,3887
Rep73988,C22202,PR6211,1267,5670,Turkey,3888
Rep73989,C22202,PR6211,1049,3160,India,3889
Rep73990,C22202,PR6282,435,2205,Sudan,3890
Rep73991,C22202,PR6211,1712,6210,Russia,3891
Rep73992,C22202,PR6282,8405,24670,Rwanda,3892
Rep73993,C22202,PR6282,7467,20615,Kiribati,3893
Rep73994,C22202,PR6211,362,2265,Maldives,3894
Rep73995,C22202,PR6211,637,3535,San Marino,3895
Rep73996,C22202,PR6282,8658,29215,Gabon,3896
Rep73997,C22202,PR6350,1963,23860,Kosovo,3897
Rep73998,C22090,PR6211,15537,107430,Belarus,3898
Rep73999,C22090,PR6211,13553,63945,Saudi Arabia,3899
Rep74000,C22090,PR6211,5338,58050,Ireland,3900
Rep74001,C22090,PR6211,36773,130870,Madagascar,3901
Rep74002,C22090,PR6211,17220,139480,Kiribati,3902
Rep74003,C22090,PR6211,14029,34655,Uzbekistan,3903
Rep74004,C22090,PR6211,7755,112705,Uzbekistan,3904
Rep74005,C22090,PR6211,34820,241420,The Bahamas,3905
Rep74006,C22090,PR6211,17198,173765,Luxembourg,3906
Rep74007,C21360,PR6351,519,31405,Grenada,3907
Rep74008,C21360,PR6596,103,1120,Moldova ,3908
Rep74009,C21360,PR6353,1103,70475,Maldives,3909
Rep74010,C21360,PR6353,163,5125,Thailand,3910
Rep74011,C21360,PR6350,601,8085,Indonesia,3911
Rep74012,C21360,PR6474,325,6065,Benin,3912
Rep74013,C21360,PR6360,518,16575,Guinea,3913
Rep74014,C21360,PR6350,378,5340,Serbia,3914
Rep74015,C21360,PR6352,478,18915,Niger,3915
Rep74016,C21360,PR6360,369,13300,Syria,3916
Rep74017,C21360,PR6354,100,1115,Indonesia,3917
Rep74018,C21360,PR6356,187,8335,Swaziland,3918
Rep74019,C21360,PR6360,1143,30590,Luxembourg,3919
Rep74020,C21360,PR6278,2128,6255,Dominica,3920
Rep74021,C21360,PR6365,162,7080,Andorra,3921
Rep74022,C21360,PR6351,230,7850,The Gambia,3922
Rep74023,C21360,PR6351,182,8470,Iran,3923
Rep74024,C21360,PR6351,105,1370,Mongolia,3924
Rep74025,C21360,PR6365,103,1435,Zambia,3925
Rep74026,C21360,PR6353,548,29750,Slovakia,3926
Rep74027,C21360,PR6353,102,2655,Vatican City,3927
Rep74028,C21360,PR6354,127,3990,Afghanistan,3928
Rep74029,C21360,PR6351,113,1900,Estonia,3929
Rep74030,C21360,PR6356,242,4770,Serbia,3930
Rep74031,C21360,PR6474,116,1315,South Sudan,3931
Rep74032,C21360,PR6352,539,32000,Iraq,3932
Rep74033,C21360,PR6360,575,24840,New Zealand,3933
Rep74034,C21360,PR6353,2378,146455,Azerbaijan,3934
Rep74035,C21360,PR6253,945,27625,Nicaragua,3935
Rep74036,C21360,PR6352,145,3830,El Salvador,3936
Rep74037,C21360,PR6353,186,9640,Jordan,3937
Rep74038,C21360,PR6253,103,1095,Australia,3938
Rep74039,C21360,PR6253,250,6440,Jordan,3939
Rep74040,C21360,PR6352,405,12630,Malawi,3940
Rep74041,C21360,PR6360,538,17335,Monaco,3941
Rep74042,C21360,PR6350,304,4405,Bahrain,3942
Rep74043,C21360,PR6253,1940,46425,Palau,3943
Rep74044,C21360,PR6364,115,1710,Jordan,3944
Rep74045,C21360,PR6596,101,1040,Nepal,3945
Rep74046,C21360,PR6352,102,1230,Bosnia and Herzegovina,3946
Rep74047,C21360,PR6352,605,29420,Greece,3947
Rep74048,C21360,PR6364,108,1670,Iraq,3948
Rep74049,C21360,PR6211,212,1650,Costa Rica,3949
Rep74050,C21360,PR6253,205,3770,Ethiopia,3950
Rep74051,C21360,PR6365,148,4875,Lesotho,3951
Rep74052,C21360,PR6253,218,3360,Iraq,3952
Rep74053,C21360,PR6278,1486,5250,Belarus,3953
Rep74054,C21360,PR6353,975,18270,Togo,3954
Rep74055,C21360,PR6352,157,4815,Saint Lucia,3955
Rep74056,C21360,PR6350,131,1470,Dominica,3956
Rep74057,C21360,PR6351,734,51935,Saint Lucia,3957
Rep74058,C21360,PR6596,103,1170,Azerbaijan,3958
Rep74059,C21360,PR6350,378,4785,Finland,3959
Rep74060,C21360,PR6352,153,4600,Mali,3960
Rep74061,C21360,PR6353,116,6435,Japan,3961
Rep74062,C21360,PR6356,102,1165,Marshall Islands,3962
Rep74063,C21360,PR6353,1355,101570,Austria,3963
Rep74064,C21360,PR6353,134,3410,Tunisia ,3964
Rep74065,C21360,PR6360,910,25480,Swaziland,3965
Rep74066,C21360,PR6596,101,1190,Saint Vincent and the Grenadines,3966
Rep74067,C21360,PR6360,202,4860,Swaziland,3967
Rep74068,C21360,PR6356,193,5910,Czech Republic,3968
Rep74069,C21360,PR6353,686,53235,Dominica,3969
Rep74070,C21360,PR6351,103,1440,Cape Verde,3970
Rep74071,C21360,PR6596,106,1330,Mexico,3971
Rep74072,C21360,PR6365,131,3535,Monaco,3972
Rep74073,C21360,PR6360,538,17370,Antigua and Barbuda ,3973
Rep74074,C21360,PR6352,562,13990,Russia,3974
Rep74075,C21360,PR6364,269,4785,Benin,3975
Rep74076,C21360,PR6353,755,64355,Tonga,3976
Rep74077,C21360,PR6360,538,17370,Iraq,3977
Rep74078,C21360,PR6350,4013,55655,Latvia,3978
Rep74079,C21360,PR6351,527,45450,Trinidad and Tobago,3979
Rep74080,C21360,PR6357,101,1235,Italy,3980
Rep74081,C21360,PR6253,232,5175,Swaziland,3981
Rep74082,C21289,PR6670,193,4515,South Africa,3982
Rep74083,C21289,PR6596,140,1315,East Timor,3983
Rep74084,C21289,PR6253,537,4325,Indonesia,3984
Rep74085,C21289,PR6670,423,12530,Malaysia,3985
Rep74086,C21289,PR6678,160,4230,Bosnia and Herzegovina,3986
Rep74087,C21289,PR6675,100,1045,Sudan,3987
Rep74088,C21289,PR6684,166,3860,France,3988
Rep74089,C21289,PR6679,570,21185,Afghanistan,3989
Rep74090,C21289,PR6253,882,5130,Philippines,3990
Rep74091,C21289,PR6253,183,1610,East Timor,3991
Rep74092,C21289,PR6670,108,1300,Djibouti,3992
Rep74093,C21289,PR6684,102,1060,Ukraine,3993
Rep74094,C21289,PR6596,116,1145,Benin,3994
Rep74095,C21289,PR6675,174,6320,Romania,3995
Rep74096,C21289,PR6253,122,1200,Dominica,3996
Rep74097,C21289,PR6675,130,3105,Cuba,3997
Rep74098,C21289,PR6684,679,31060,Lithuania,3998
Rep74099,C21289,PR6399,894,27430,Zambia,3999
Rep74100,C21289,PR6670,108,1300,Croatia,4000
Rep74101,C21289,PR6675,161,5410,Gabon,4001
Rep74102,C21289,PR6675,140,5330,Djibouti,4002
Rep74103,C21289,PR6596,117,6370,Angola,4003
Rep74104,C21289,PR6596,116,1145,Denmark,4004
Rep74105,C21289,PR6253,122,1130,Monaco,4005
Rep74106,C21289,PR6661,488,25745,Kazakhstan,4006
Rep74107,C21289,PR6596,100,1150,Thailand,4007
Rep74108,C21289,PR6684,2064,106315,Kazakhstan,4008
Rep74109,C21289,PR6679,1294,62940,Japan,4009
Rep74110,C21289,PR6253,183,1610,Gabon,4010
Rep74111,C21289,PR6679,778,53935,Republic of the Congo,4011
Rep74112,C21289,PR6678,100,1035,Sao Tome and Principe,4012
Rep74113,C21289,PR6253,163,1435,Palau,4013
Rep74114,C21289,PR6673,101,1060,United Arab Emirates,4014
Rep74115,C21289,PR6249,320,4750,Niger,4015
Rep74116,C21289,PR6399,688,15675,Bahrain,4016
Rep74117,C21289,PR6661,102,1290,Jamaica,4017
Rep74118,C21289,PR6670,101,1045,Samoa ,4018
Rep74119,C21289,PR6675,101,1100,Sudan,4019
Rep74120,C21289,PR6253,127,1070,Italy,4020
Rep74121,C21289,PR6399,688,15675,Macedonia,4021
Rep74122,C21289,PR6683,337,21595,Bosnia and Herzegovina,4022
Rep74123,C21289,PR6684,521,14700,Albania,4023
Rep74124,C21289,PR6675,140,3495,Australia,4024
Rep74125,C21289,PR6662,2180,86760,Gabon,4025
Rep74126,C21289,PR6675,107,1685,Trinidad and Tobago,4026
Rep74127,C21289,PR6684,1403,61690,Lithuania,4027
Rep74128,C21289,PR6678,205,6025,Iraq,4028
Rep74129,C21289,PR6686,100,1050,Japan,4029
Rep74130,C21289,PR6684,101,1045,Moldova ,4030
Rep74131,C21289,PR6661,1886,85065,Central African Republic,4031
Rep74132,C21289,PR6678,138,3125,Costa Rica,4032
Rep74133,C21289,PR6675,127,3050,Burundi,4033
Rep74134,C21289,PR6399,691,20495,Japan,4034
Rep74135,C21289,PR6675,250,8730,Mexico,4035
Rep74136,C21289,PR6678,101,1090,Spain,4036
Rep74137,C21289,PR6399,785,16735,Myanmar,4037
Rep74138,C21289,PR6596,132,1365,Sudan,4038
Rep74139,C21289,PR6399,441,5345,Germany,4039
Rep74140,C21289,PR6675,125,3000,Greece,4040
Rep74141,C21289,PR6249,219,3485,Angola,4041
Rep74142,C21289,PR6399,894,27430,Iceland,4042
Rep74143,C21289,PR6399,161,1195,Mexico,4043
Rep74144,C21289,PR6399,247,5190,Cuba,4044
Rep74145,C21289,PR6683,126,2430,Mali,4045
Rep74146,C21289,PR6596,111,1345,Zimbabwe,4046
Rep74147,C21289,PR6684,1615,88250,Sweden,4047
Rep74148,C21289,PR6683,148,3780,Antigua and Barbuda ,4048
Rep74149,C21289,PR6661,249,7820,Fiji,4049
Rep74150,C21289,PR6679,650,16350,Zimbabwe,4050
Rep74151,C21289,PR6684,334,12485,Saint Vincent and the Grenadines,4051
Rep74152,C21289,PR6675,226,11940,Burundi,4052
Rep74153,C21289,PR6678,128,1725,Norway,4053
Rep74154,C21289,PR6675,101,1090,Guinea-Bissau,4054
Rep74155,C21289,PR6596,138,5120,Italy,4055
Rep74156,C21289,PR6679,647,26040,Ireland,4056
Rep74157,C21289,PR6675,108,1420,The Gambia,4057
Rep74158,C21289,PR6596,150,3530,Zambia,4058
Rep74159,C21289,PR6253,125,4830,Taiwan,4059
Rep74160,C21289,PR6596,116,1145,Kazakhstan,4060
Rep74161,C21289,PR6253,122,1200,Yemen,4061
Rep74162,C21289,PR6596,103,1035,Republic of the Congo,4062
Rep74163,C21289,PR6596,100,1150,Tunisia ,4063
Rep74164,C21289,PR6675,130,3105,Nepal,4064
Rep74165,C21289,PR6211,111,1575,Iceland,4065
Rep74166,C21289,PR6679,1400,85255,Guatemala,4066
Rep74167,C21289,PR6253,134,3225,Kuwait,4067
Rep74168,C21289,PR6675,158,4785,Fiji,4068
Rep74169,C21289,PR6680,579,24730,Sweden,4069
Rep74170,C21289,PR6678,1388,48750,Tonga,4070
Rep74171,C21289,PR6684,1080,32500,Georgia,4071
Rep74172,C21289,PR6670,108,1300,New Zealand,4072
Rep74173,C21289,PR6679,1921,87210,Kazakhstan,4073
Rep74174,C21289,PR6596,152,1655,United Arab Emirates,4074
Rep74175,C21289,PR6679,11195,534770,Turkmenistan,4075
Rep74176,C21289,PR6253,127,1070,Cuba,4076
Rep74177,C21289,PR6683,101,1055,Luxembourg,4077
Rep74178,C21289,PR6675,161,5410,Niger,4078
Rep74179,C21289,PR6678,103,1165,Marshall Islands,4079
Rep74180,C21289,PR6684,1256,57730,Libya,4080
Rep74181,C21289,PR6679,361,17375,Brunei,4081
Rep74182,C21289,PR6661,232,3080,Tajikistan,4082
Rep74183,C21289,PR6675,250,8730,Iraq,4083
Rep74184,C21289,PR6677,155,7460,Syria,4084
Rep74185,C21289,PR6596,127,4355,Syria,4085
Rep74186,C21289,PR6675,105,1500,Ukraine,4086
Rep74187,C21289,PR6684,1211,38810,United Arab Emirates,4087
Rep74188,C21289,PR6399,856,19445,Philippines,4088
Rep74189,C21289,PR6249,320,4750,Vatican City,4089
Rep74190,C21289,PR6677,155,7460,Moldova ,4090
Rep74191,C21289,PR6253,515,5330,Dominican Republic,4091
Rep74192,C21289,PR6675,140,3495,Iraq,4092
Rep74193,C21289,PR6253,116,1220,Turkey,4093
Rep74194,C21289,PR6684,179,4345,Albania,4094
Rep74195,C21289,PR6323,101,1070,Belize,4095
Rep74196,C21289,PR6678,1187,50715,Sudan,4096
Rep74197,C21289,PR6596,147,1275,Nigeria,4097
Rep74198,C21289,PR6678,233,6590,Netherlands,4098
Rep74199,C21289,PR6684,400,16555,Guatemala,4099
Rep74200,C21289,PR6670,198,5170,Nicaragua,4100
Rep74201,C21289,PR6684,113,1355,Burundi,4101
Rep74202,C21289,PR6678,205,6025,Germany,4102
Rep74203,C21289,PR6684,2377,109700,Taiwan,4103
Rep74204,C21289,PR6667,102,1210,Mauritania,4104
Rep74205,C21289,PR6684,400,16555,Kuwait,4105
Rep74206,C21289,PR6253,127,1070,Luxembourg,4106
Rep74207,C21289,PR6249,122,2120,Slovakia,4107
Rep74208,C21289,PR6684,101,1055,Rwanda,4108
Rep74209,C21289,PR6399,405,12790,Lesotho,4109
Rep74210,C21289,PR6684,400,16555,China,4110
Rep74211,C21289,PR6678,371,7925,Vietnam,4111
Rep74212,C21289,PR6253,122,1200,Turkmenistan,4112
Rep74213,C21289,PR6670,2002,68540,Senegal,4113
Rep74214,C21289,PR6681,101,1055,Dominica,4114
Rep74215,C21289,PR6675,111,1370,San Marino,4115
Rep74216,C21289,PR6681,101,1055,Maldives,4116
Rep74217,C21289,PR6675,135,2625,Mauritania,4117
Rep74218,C21289,PR6684,102,1065,Ukraine,4118
Rep74219,C21289,PR6678,101,1130,Uganda,4119
Rep74220,C21289,PR6596,102,1155,Myanmar,4120
Rep74221,C21289,PR6682,101,1065,Kyrgyzstan,4121
Rep74222,C21289,PR6683,107,1270,Oman,4122
Rep74223,C21289,PR6596,143,4665,Namibia,4123
Rep74224,C21289,PR6679,107,1465,Costa Rica,4124
Rep74225,C21289,PR6596,530,15350,Brunei,4125
Rep74226,C21289,PR6675,116,2390,Myanmar,4126
Rep74227,C21289,PR6596,111,1100,Trinidad and Tobago,4127
Rep74228,C21289,PR6399,305,5505,Kiribati,4128
Rep74229,C21289,PR6253,183,1610,Laos,4129
Rep74230,C21289,PR6675,140,5330,United States of America,4130
Rep74231,C21289,PR6681,101,1055,Liberia,4131
Rep74232,C21289,PR6399,688,15675,Dominican Republic,4132
Rep74233,C21289,PR6675,100,1025,Panama,4133
Rep74234,C21289,PR6678,288,11530,Tuvalu,4134
Rep74235,C21289,PR6399,161,1195,Saint Kitts and Nevis ,4135
Rep74236,C21289,PR6399,238,4205,Fiji,4136
Rep74237,C21289,PR6684,225,7065,Taiwan,4137
Rep74238,C21289,PR6670,602,18840,Niger,4138
Rep74239,C21289,PR6249,320,4750,Haiti,4139
Rep74240,C21289,PR6684,1615,88250,Hungary,4140
Rep74241,C21289,PR6675,161,5410,East Timor,4141
Rep74242,C21289,PR6675,101,1050,Russia,4142
Rep74243,C21289,PR6678,205,6025,Sri Lanka,4143
Rep74244,C21289,PR6596,107,1175,Croatia,4144
Rep74245,C21289,PR6399,825,16635,Romania,4145
Rep74246,C21289,PR6675,35,1025,Cyprus,4146
Rep74247,C21289,PR6679,2558,150715,Mexico,4147
Rep74248,C21289,PR6596,109,1510,Egypt,4148
Rep74249,C21289,PR6253,184,1445,Vietnam,4149
Rep74250,C21289,PR6596,150,3530,Lesotho,4150
Rep74251,C21289,PR6678,141,2995,Croatia,4151
Rep74252,C21289,PR6675,130,3105,Finland,4152
Rep74253,C21289,PR6675,140,3495,Greece,4153
Rep74254,C21289,PR6684,1080,32500,Yemen,4154
Rep74255,C21289,PR6399,193,1415,Niger,4155
Rep74256,C21289,PR6684,1615,88250,Saudi Arabia,4156
Rep74257,C21289,PR6662,194,4475,Canada,4157
Rep74258,C21289,PR6675,100,1035,Iran,4158
Rep74259,C21289,PR6684,1080,32500,Sweden,4159
Rep74260,C21289,PR6678,1223,53720,United Arab Emirates,4160
Rep74261,C21289,PR6684,101,1070,South Korea,4161
Rep74262,C21289,PR6678,467,21915,Zimbabwe,4162
Rep74263,C21289,PR6675,103,1375,Equatorial Guinea,4163
Rep74264,C21289,PR6596,150,3530,Mauritius ,4164
Rep74265,C21289,PR6675,100,1055,Finland,4165
Rep74266,C21289,PR6596,110,1115,Tanzania,4166
Rep74267,C21289,PR6675,250,8730,Fiji,4167
Rep74268,C21289,PR6677,155,7460,Cyprus,4168
Rep74269,C21289,PR6399,1605,37445,Malawi,4169
Rep74270,C21289,PR6399,161,1195,Ukraine,4170
Rep74271,C21289,PR6596,100,1150,Spain,4171
Rep74272,C21289,PR6662,102,1155,Bahrain,4172
Rep74273,C21289,PR6675,140,5330,Namibia,4173
Rep74274,C21289,PR6399,323,4970,Jordan,4174
Rep74275,C21289,PR6678,100,1045,Rwanda,4175
Rep74276,C21289,PR6678,135,1170,Guinea,4176
Rep74277,C21289,PR6596,275,10340,Nigeria,4177
Rep74278,C21289,PR6675,305,14085,Cyprus,4178
Rep74279,C21289,PR6596,100,1040,Hungary,4179
Rep74280,C21289,PR6684,230,6590,Canada,4180
Rep74281,C21289,PR6684,679,31060,Somalia,4181
Rep74282,C21289,PR6684,679,31060,Cyprus,4182
Rep74283,C21289,PR6678,573,17230,Slovakia,4183
Rep74284,C21289,PR6596,86,1020,Seychelles ,4184
Rep74285,C21289,PR6596,115,1560,Moldova ,4185
Rep74286,C21289,PR6399,894,27430,Dominica,4186
Rep74287,C21289,PR6253,121,1715,Guatemala,4187
Rep74288,C21271,PR6687,655,3390,Bahrain,4188
Rep74289,C21271,PR6510,2945,28285,Mauritius ,4189
Rep74290,C21271,PR6687,655,3390,Vatican City,4190
Rep74291,C21271,PR6610,2446,10630,Tajikistan,4191
Rep74292,C21271,PR6532,1527,19370,Rwanda,4192
Rep74293,C21271,PR6213,1766,16340,Mauritania,4193
Rep74294,C21271,PR6532,2041,9960,United States of America,4194
Rep74295,C21271,PR6532,1187,10100,Norway,4195
Rep74296,C21271,PR6247,8027,26370,Bulgaria,4196
Rep74297,C21271,PR6532,3665,33850,Mozambique,4197
Rep74298,C21271,PR6610,460,3255,Kyrgyzstan,4198
Rep74299,C21271,PR6610,2021,10945,Tuvalu,4199
Rep74300,C21271,PR6687,580,3065,Papua New Guinea,4200
Rep74301,C21271,PR6247,2183,8920,Tunisia ,4201
Rep74302,C21271,PR6247,3867,10425,Romania,4202
Rep74303,C21271,PR6610,500,3075,Algeria,4203
Rep74304,C21271,PR6247,3303,125645,Qatar,4204
Rep74305,C21271,PR6532,7503,24330,Spain,4205
Rep74306,C21271,PR6247,3303,10750,Iran,4206
Rep74307,C21271,PR6687,6889,19710,Finland,4207
Rep74308,C21271,PR6532,5379,27590,Slovakia,4208
Rep74309,C21271,PR6532,1527,19370,Solomon Islands,4209
Rep74310,C21216,PR6597,102,1045,Dominican Republic,4210
Rep74311,C21216,PR6582,101,1035,Palau,4211
Rep74312,C21216,PR6253,110,1445,Azerbaijan,4212
Rep74313,C21216,PR6597,102,1045,Philippines,4213
Rep74314,C21216,PR6678,110,5280,Tajikistan,4214
Rep74315,C21216,PR6253,111,1525,Moldova ,4215
Rep74316,C21216,PR6667,455,18480,Saint Lucia,4216
Rep74317,C21216,PR6661,101,1085,United Arab Emirates,4217
Rep74318,C21216,PR6238,210,2085,Bahrain,4218
Rep74319,C21216,PR6227,155,1135,Vietnam,4219
Rep74320,C21216,PR6219,102,1090,Germany,4220
Rep74321,C21216,PR6668,299,13735,South Africa,4221
Rep74322,C21216,PR6661,197,36410,Vietnam,4222
Rep74323,C21216,PR6670,118,2485,Sweden,4223
Rep74324,C21216,PR6321,102,1690,Cape Verde,4224
Rep74325,C21216,PR6596,102,1130,Estonia,4225
Rep74326,C21216,PR6597,102,1060,Netherlands,4226
Rep74327,C21216,PR6596,102,1130,East Timor,4227
Rep74328,C21216,PR6321,103,1680,Malaysia,4228
Rep74329,C21216,PR6227,140,1190,Laos,4229
Rep74330,C21216,PR6671,437,11910,Slovenia,4230
Rep74331,C21216,PR6596,104,1100,Mauritania,4231
Rep74332,C21216,PR6321,103,2230,Swaziland,4232
Rep74333,C21216,PR6321,100,1210,Romania,4233
Rep74334,C21216,PR6238,210,2085,Burundi,4234
Rep74335,C21216,PR6249,102,1255,Belize,4235
Rep74336,C21216,PR6671,1287,39680,Antigua and Barbuda ,4236
Rep74337,C21216,PR6227,160,1145,Kiribati,4237
Rep74338,C21216,PR6597,101,1020,Malta,4238
Rep74339,C21216,PR6596,101,1595,Guatemala,4239
Rep74340,C21216,PR6249,100,1225,Russia,4240
Rep74341,C21216,PR6227,170,1180,Swaziland,4241
Rep74342,C21216,PR6661,162,23700,Tajikistan,4242
Rep74343,C21216,PR6597,101,1020,Czech Republic,4243
Rep74344,C21216,PR6253,107,1310,North Korea,4244
Rep74345,C21216,PR6671,459,7910,Cote d'Ivoire,4245
Rep74346,C21216,PR6623,101,1010,Israel,4246
Rep74347,C21216,PR6582,101,1035,Uzbekistan,4247
Rep74348,C21216,PR6582,101,1010,Cape Verde,4248
Rep74349,C21216,PR6249,100,1135,Seychelles ,4249
Rep74350,C21216,PR6238,106,1035,Brunei,4250
Rep74351,C21216,PR6219,102,1090,Netherlands,4251
Rep74352,C21216,PR6596,108,1210,Mauritania,4252
Rep74353,C21216,PR6597,102,1045,Cameroon,4253
Rep74354,C21216,PR6238,151,1270,China,4254
Rep74355,C21216,PR6238,221,1650,Saint Vincent and the Grenadines,4255
Rep74356,C21216,PR6321,102,2005,Mauritania,4256
Rep74357,C21216,PR6675,183,6070,Nicaragua,4257
Rep74358,C21216,PR6597,101,1020,Haiti,4258
Rep74359,C21216,PR6321,100,1150,Egypt,4259
Rep74360,C21216,PR6321,101,1295,Nepal,4260
Rep74361,C21216,PR6666,345,8510,Maldives,4261
Rep74362,C21216,PR6321,100,1210,Jordan,4262
